creator_type,creator_name,title_count,movies,tv_shows
Actor,Emory Cohen,8,7,1
Actor,Smita Malhotra,8,8,0
Actor,Nirmal Rishi,8,8,0
Actor,Kiron Kher,8,8,0
Actor,Sahajak Boonthanakit,8,7,1
Actor,Sarah Jessica Parker,8,8,0
Actor,Leslie Bibb,8,7,1
Actor,Aki Toyosaki,8,5,3
Actor,Seann William Scott,8,8,0
Actor,Philip Baker Hall,8,8,0
Actor,Manav Vij,8,8,0
Actor,Tomokazu Seki,8,1,7
Actor,Satish Kaushik,8,8,0
Actor,James Fox,8,7,1
Actor,T.I.,8,6,2
Actor,Natasha Lyonne,8,6,2
Actor,Farhan Akhtar,8,8,0
Actor,Maaya Uchida,8,0,8
Actor,Shia LaBeouf,8,8,0
Actor,Hugo Weaving,8,8,0
Actor,Purab Kohli,8,7,1
Actor,Ratna Pathak Shah,8,7,1
Actor,Tommy Lee Jones,8,8,0
Actor,Kumud Mishra,8,8,0
Actor,Dylan McDermott,8,6,2
Actor,Kristen Schaal,8,5,3
Actor,Josh Lucas,8,7,1
Actor,Mark Strong,8,7,1
Actor,Vincent D'Onofrio,8,7,1
Actor,Kevin Spacey,8,7,1
Actor,Octavia Spencer,8,7,1
Actor,Martin Sheen,8,6,2
Actor,Tannishtha Chatterjee,8,8,0
Actor,Thomas Mann,8,8,0
Actor,Kellan Lutz,8,8,0
Actor,Jeffrey Wright,8,7,1
Actor,Deon Cole,8,5,3
Actor,Himani Shivpuri,8,8,0
Actor,Gael García Bernal,8,8,0
Actor,Alison Pill,8,7,1
Actor,Carrie-Anne Moss,8,6,2
Actor,Oliver Platt,8,7,1
Actor,Christopher Mintz-Plasse,8,6,2
Actor,Vinnie Jones,8,7,1
Actor,Vinay Pathak,8,7,1
Actor,Lisa Kudrow,8,4,4
Actor,Urmila Matondkar,8,8,0
Actor,Enyinna Nwigwe,8,7,1
Actor,Arjun Mathur,8,8,0
Actor,Ben Affleck,8,8,0
Actor,Olivia Colman,8,4,4
Actor,Atsuko Tanaka,8,0,8
Actor,Cengiz Bozkurt,8,6,2
Actor,Samy Maghawry,8,8,0
Actor,Keiji Fujiwara,8,0,8
Actor,Madhuri Dixit,8,8,0
Actor,Bipasha Basu,8,7,1
Actor,Brittany Snow,8,7,1
Actor,Audu Paden,8,7,1
Actor,Nse Ikpe-Etim,8,7,1
Actor,Snoop Dogg,8,7,1
Actor,Pran,8,8,0
Actor,Smita Jaykar,8,8,0
Actor,Wale Ojo,8,6,2
Actor,Michael Dobson,8,5,3
Actor,Santosh Juvekar,8,8,0
Actor,Tabu,8,8,0
Actor,Jennifer Aniston,8,7,1
Actor,Subodh Bhave,8,8,0
Actor,Shizuka Ito,8,0,8
Actor,Al Pacino,8,8,0
Actor,Falz,8,8,0
Actor,Ed Helms,8,6,2
Actor,Allison Janney,8,7,1
Actor,Madhavan,8,8,0
Actor,Jake Johnson,8,5,3
Actor,Ben Schwartz,8,5,3
Actor,Hiroaki Hirata,8,0,8
Actor,Michelle Buteau,8,6,2
Actor,Brad Pitt,8,8,0
Actor,Leonardo Sbaraglia,8,8,0
Actor,Ludacris,8,8,0
Actor,Bryce Papenbrook,8,1,7
Actor,Haluk Bilginer,8,5,3
Actor,Chris Attoh,8,7,1
Actor,Demián Bichir,8,7,1
Actor,Kader Khan,8,8,0
Actor,Jon Hamm,8,4,4
Actor,Kristin Scott Thomas,8,8,0
Actor,David Strathairn,8,8,0
Actor,Iko Uwais,8,7,1
Actor,Ciarán Hinds,8,8,0
Actor,Yılmaz Erdoğan,8,8,0
Actor,Toby Huss,8,7,1
Actor,Chadwick Boseman,8,8,0
Actor,Rekha,8,8,0
Actor,Rasika Dugal,8,6,2
Actor,Michael Cera,8,5,3
Actor,Tatsuhisa Suzuki,8,3,5
Actor,Michael Gross,8,8,0
Actor,Lara Dutta,8,8,0
Actor,Elle Fanning,8,8,0
Actor,Roger Craig Smith,8,4,4
Actor,Jason Flemyng,8,7,1
Actor,Jackson Rathbone,8,8,0
Actor,Prabhas,8,8,0
Actor,Deepika Padukone,8,8,0
Actor,David Kaye,8,3,5
Actor,Hiro Shimono,8,0,8
Actor,Kensho Ono,8,2,6
Actor,Saurav Chakraborty,8,8,0
Actor,Shabana Azmi,8,8,0
Actor,Matt Hill,8,2,6
Actor,Ami Koshimizu,8,0,8
Actor,Michiel Huisman,8,7,1
Actor,Yui Horie,8,1,7
Actor,Teresa Palmer,7,7,0
Actor,Nana Mizuki,7,3,4
Actor,Jacqueline Fernandez,7,7,0
Actor,Wataru Takagi,7,0,7
Actor,Sanjay Kapoor,7,7,0
Actor,Akshay Oberoi,7,6,1
Actor,Candi Milo,7,3,4
Actor,Saeed Jaffrey,7,7,0
Actor,Paul Reubens,7,5,2
Actor,Natalie Portman,7,7,0
Actor,Kazumi Evans,7,4,3
Actor,Imanol Arias,7,6,1
Actor,Martin Freeman,7,5,2
Actor,Smita Tambe,7,7,0
Actor,Molly Ringwald,7,5,2
Actor,Cuba Gooding Jr.,7,4,3
Actor,Randall Park,7,6,1
Actor,Fatih Artman,7,5,2
Actor,Rhys Darby,7,5,2
Actor,Ranbir Kapoor,7,7,0
Actor,Eric Bauza,7,4,3
Actor,Akhilendra Mishra,7,7,0
Actor,Bradley Whitford,7,5,2
Actor,Donald Faison,7,6,1
Actor,Rory Kinnear,7,3,4
Actor,Bill Camp,7,6,1
Actor,Jerry Seinfeld,7,6,1
Actor,Maurice LaMarche,7,3,4
Actor,Ron Livingston,7,6,1
Actor,Haley Bennett,7,7,0
Actor,Bernie Mac,7,7,0
Actor,Zac Efron,7,6,1
Actor,Trevor Devall,7,5,2
Actor,Neil Nitin Mukesh,7,7,0
Actor,Kal Penn,7,5,2
Actor,Daniel Brühl,7,6,1
Actor,Sambasa Nzeribe,7,7,0
Actor,Odunlade Adekola,7,7,0
Actor,Giovanni Ribisi,7,6,1
Actor,Matthias Schoenaerts,7,7,0
Actor,Peter Mullan,7,4,3
Actor,Sharman Joshi,7,7,0
Actor,Hisako Kanemoto,7,0,7
Actor,Bella Thorne,7,7,0
Actor,Nicole Byer,7,3,4
Actor,Jamie Bell,7,6,1
Actor,Wilmer Valderrama,7,4,3
Actor,José Coronado,7,5,2
Actor,Kehinde Bankole,7,7,0
Actor,Rachel McAdams,7,7,0
Actor,John Turturro,7,6,1
Actor,Zhang Zhenhuan,7,0,7
Actor,Diego Luna,7,5,2
Actor,Whoopi Goldberg,7,6,1
Actor,Joju George,7,7,0
Actor,Eddie Izzard,7,5,2
Actor,Erika Fong,7,5,2
Actor,Matt Walsh,7,7,0
Actor,Arcelia Ramírez,7,3,4
Actor,Louis C.K.,7,7,0
Actor,Kevin Bacon,7,7,0
Actor,Joel Courtney,7,6,1
Actor,Burt Young,7,7,0
Actor,Ata Demirer,7,7,0
Actor,Dale Dickey,7,6,1
Actor,Sigourney Weaver,7,5,2
Actor,Andy Serkis,7,7,0
Actor,Satomi Sato,7,1,6
Actor,Kemi Lala Akindoju,7,6,1
Actor,Damandeep Singh Baggan,7,7,0
Actor,Colin Quinn,7,7,0
Actor,Emily Mortimer,7,7,0
Actor,Andrea Riseborough,7,5,2
Actor,Chris Evans,7,7,0
Actor,Chandan Roy Sanyal,7,6,1
Actor,Karra Elejalde,7,7,0
Actor,Aislinn Derbez,7,5,2
Actor,Billy Burke,7,7,0
Actor,Michael Ironside,7,6,1
Actor,Billy Zane,7,7,0
Actor,Robbie Daymond,7,4,3
Actor,Rose McIver,7,5,2
Actor,Sanjay Suri,7,6,1
Actor,Suhasini Mulay,7,6,1
Actor,Shernaz Patel,7,7,0
Actor,Doug Jones,7,7,0
Actor,Johnathon Schaech,7,7,0
Actor,Gigi Saul Guerrero,7,7,0
Actor,Najee De-Tiege,7,5,2
Actor,Merritt Wever,7,4,3
Actor,Darshan Jariwala,7,7,0
Actor,Scott Porter,7,3,4
Actor,Kate Berlant,7,4,3
Actor,Funke Akindele,7,7,0
Actor,Jay Duplass,7,6,1
Actor,Troy Baker,7,5,2
Actor,Elise Neal,7,7,0
Actor,Riccardo Scamarcio,7,6,1
Actor,Noriaki Sugiyama,7,3,4
Actor,Maryke Hendrikse,7,4,3
Actor,Tantoo Cardinal,7,6,1
Actor,Victor Garber,7,5,2
Actor,Aaron Eckhart,7,7,0
Actor,Alia Bhatt,7,7,0
Actor,Ogie Banks,7,6,1
Actor,Omari Hardwick,7,6,1
Actor,Diane Keaton,7,6,1
Actor,Brie Larson,7,7,0
Actor,Jeff Daniels,7,6,1
Actor,Adrian Petriw,7,2,5
Actor,Harby Sangha,7,7,0
Actor,Hirotaka Suzuoki,7,5,2
Actor,Dayci Brookshire,7,4,3
Actor,Marlon Wayans,7,6,1
Actor,Bryce Dallas Howard,7,6,1
Actor,Lee Tockar,7,5,2
Actor,Rajesh Kawa,7,6,1
Actor,Clive Owen,7,7,0
Actor,Emilio Gutiérrez Caba,7,7,0
Actor,Tom Wilkinson,7,6,1
Actor,Aziz Ansari,7,5,2
Actor,Ayako Kawasumi,7,2,5
Actor,Retta,7,4,3
Actor,Noriko Hidaka,7,5,2
Actor,Molly Parker,7,4,3
Actor,Christina Ricci,7,6,1
Actor,Shammi Kapoor,7,7,0
Actor,Kenyu Horiuchi,7,2,5
Actor,Helen,7,7,0
Actor,Alicia Vikander,7,6,1
Actor,Rob Lowe,7,4,3
Actor,Ahmed Rateb,7,7,0
Actor,Christopher Walken,7,7,0
Actor,Dibyendu Bhattacharya,7,5,2
Actor,Catherine Keener,7,6,1
Actor,Mike Birbiglia,7,7,0
Actor,Paoli Dam,7,7,0
Actor,Kelly Sheridan,7,5,2
Actor,Brittany Anne Pirtle,7,5,2
Actor,Sora Amamiya,7,2,5
Actor,Charlie Sheen,7,7,0
Actor,Josh Charles,7,4,3
Actor,Jim Sturgess,7,7,0
Actor,Cem Yılmaz,7,7,0
Actor,Donald Sutherland,7,7,0
Actor,Lily Collins,7,6,1
Actor,James Wen,7,0,7
Actor,Deepti Naval,7,7,0
Actor,Olga Kurylenko,7,7,0
Actor,Ahmed Fathy,7,7,0
Actor,Sonali Bendre,7,7,0
Actor,Patrick Stewart,7,6,1
Actor,David Thewlis,7,7,0
Actor,Logan Marshall-Green,7,5,2
Actor,Henry Thomas,7,4,3
Actor,Fred Willard,7,5,2
Actor,Daryl Sabara,7,6,1
Actor,Sarah Shahi,7,4,3
Actor,Sonu Sood,7,7,0
Actor,Sterling K. Brown,7,4,3
Actor,Anamaya Verma,7,5,2
Actor,Robert Downey Jr.,7,7,0
Actor,Hector David Jr.,7,5,2
Actor,James Arnold Taylor,7,5,2
Actor,Rose Byrne,7,7,0
Actor,Chiwetel Ejiofor,7,7,0
Actor,Ethan Hawke,7,7,0
Actor,Ini Dima-Okojie,7,6,1
Actor,Natasha Leggero,7,3,4
Actor,Um Sang-hyun,7,1,6
Actor,Jude Law,7,6,1
Actor,Stephen Campbell Moore,7,5,2
Actor,Joe Don Baker,7,7,0
Actor,Lochlyn Munro,7,6,1
Actor,Daniel Craig,7,7,0
Actor,Ashton Kutcher,7,5,2
Actor,Shuichi Ikeda,7,5,2
Actor,David Tennant,7,2,5
Actor,Sudhi Koppa,7,7,0
Actor,Channing Tatum,7,7,0
Actor,Nick Kroll,7,6,1
Actor,John Lloyd Cruz,7,7,0
Actor,Wally Wingert,7,6,1
Actor,Jason Mantzoukas,7,5,2
Actor,Youssef Eid,7,7,0
Actor,Angela Bassett,7,6,1
Actor,Kanwaljeet Singh,7,7,0
Actor,Blanca Suárez,7,4,3
Actor,Jim Parsons,7,6,1
Actor,James Caan,7,7,0
Actor,Avtar Gill,7,7,0
Actor,Rajat Kapoor,7,7,0
Actor,Jamie Foxx,7,6,1
Actor,Bill Smitrovich,7,7,0
Actor,James Purefoy,7,4,3
Actor,Akshaye Khanna,7,7,0
Actor,Mahie Gill,7,7,0
Actor,Sunny Leone,7,6,1
Actor,Kenji Nojima,7,1,6
Actor,Mohan Joshi,7,7,0
Actor,Bobby Moynihan,7,6,1
Actor,Benjamin Flores Jr.,7,6,1
Actor,Annabeth Gish,7,5,2
Actor,Showtaro Morikubo,7,4,3
Actor,Elizabeth Reaser,7,6,1
Actor,Sawsan Badr,7,4,3
Actor,Alex Heartman,7,5,2
Actor,Henley Hii,7,4,3
Actor,Christian Bale,7,7,0
Actor,Todd Haberkorn,7,2,5
Actor,Kevin Pollak,7,7,0
Actor,Lin Shaye,7,7,0
Actor,America Ferrera,7,4,3
Actor,Jeffrey Tambor,7,6,1
Actor,Benjamin Bratt,7,7,0
Actor,Vince Vaughn,7,7,0
Actor,Lili Taylor,7,5,2
Actor,Katt Williams,7,7,0
Actor,Ernesto Alterio,7,4,3
Actor,Rene Naufahu,7,4,3
Actor,Dakore Akande,7,5,2
Actor,Mary Steenburgen,7,7,0
Actor,Sharon Ooja,7,7,0
Actor,Belén Cuesta,7,6,1
Actor,Alain Hernández,7,6,1
Actor,Ryota Osaka,7,0,7
Actor,Eva Mendes,7,7,0
Actor,Mark Ruffalo,7,7,0
Actor,Cliff Curtis,7,7,0
Actor,Sarah Silverman,7,6,1
Actor,Maxi Iglesias,7,2,5
Actor,Ricardo Quevedo,7,7,0
Actor,Bill Pullman,7,5,2
Actor,Taraji P. Henson,7,5,2
Actor,Shea Whigham,7,7,0
Actor,Büşra Pekin,7,7,0
Actor,Matthew Goode,7,5,2
Actor,Laura Dern,7,6,1
Actor,Ashley Judd,7,7,0
Actor,Kiana Madeira,7,6,1
Actor,Michael Kenneth Williams,7,5,2
Actor,Yuki Ono,7,0,7
Actor,Chinatsu Akasaki,7,0,7
Actor,Jason Sudeikis,7,7,0
Actor,Jorge Diaz,7,4,3
Actor,Vikrant Massey,7,7,0
Actor,Hugo Silva,7,4,3
Actor,Johnny Knoxville,7,7,0
Actor,Dave Chappelle,7,4,3
Actor,Noah Centineo,7,7,0
Actor,Álvaro Cervantes,7,5,2
Actor,Mark Duplass,7,7,0
Actor,Angelina Jolie,7,6,1
Actor,Kaori Nazuka,7,0,7
Actor,Ryan Phillippe,7,5,2
Actor,Michael Keaton,7,7,0
Actor,Marcia Gay Harden,7,7,0
Actor,Anna Faris,7,7,0
Actor,Jonathan Pryce,7,7,0
Actor,Tapsee Pannu,7,7,0
Actor,Tim Roth,7,6,1
Actor,Toni Tones,7,5,2
Actor,Derek McGrath,7,5,2
Actor,Tom Sizemore,7,6,1
Actor,Phoebe Waller-Bridge,6,4,2
Actor,Simon Greenall,6,3,3
Actor,Isha Koppikar,6,6,0
Actor,Tom Segura,6,5,1
Actor,Hiroki Touchi,6,0,6
Actor,Nikki Glaser,6,3,3
Actor,Hugh Jackman,6,6,0
Actor,Eugenio Derbez,6,5,1
Actor,John Ortiz,6,5,1
Actor,Melissa McCarthy,6,4,2
Actor,Michael Smiley,6,5,1
Actor,Darcy Rose Byrnes,6,2,4
Actor,Kana Ueda,6,1,5
Actor,Khaled El Sawy,6,6,0
Actor,Huma Qureshi,6,5,1
Actor,Mohamed Ramadan,6,5,1
Actor,Jim Jefferies,6,6,0
Actor,Francesc Orella,6,5,1
Actor,Malin Akerman,6,4,2
Actor,Ray Winstone,6,6,0
Actor,Kotono Mitsuishi,6,2,4
Actor,Dan Aykroyd,6,6,0
Actor,Sonakshi Sinha,6,6,0
Actor,Domhnall Gleeson,6,5,1
Actor,Jared Harris,6,4,2
Actor,Mel Brooks,6,6,0
Actor,Tarık Ünlüoğlu,6,6,0
Actor,Jonathan Holmes,6,5,1
Actor,Brian White,6,5,1
Actor,Erdal Tosun,6,6,0
Actor,Lauren Lapkus,6,4,2
Actor,Deyemi Okanlawon,6,5,1
Actor,Mariya Ise,6,1,5
Actor,Marta Etura,6,5,1
Actor,Amanda Chou,6,0,6
Actor,Mark Webber,6,6,0
Actor,Jonathan Van Ness,6,3,3
Actor,Jude Chukwuka,6,2,4
Actor,Brian Cox,6,6,0
Actor,Tom Green,6,5,1
Actor,Ángela Molina,6,3,3
Actor,Misaki Kuno,6,1,5
Actor,Max Martini,6,5,1
Actor,Vijay Maurya,6,6,0
Actor,Famke Janssen,6,5,1
Actor,Kajol,6,6,0
Actor,Anne Hathaway,6,6,0
Actor,Emily Watson,6,6,0
Actor,Joey King,6,6,0
Actor,Jaden Smith,6,5,1
Actor,Zachary Levi,6,5,1
Actor,Sadie Sink,6,3,3
Actor,Michael Gambon,6,6,0
Actor,Jonathan Banks,6,3,3
Actor,Abby Trott,6,4,2
Actor,John Cho,6,6,0
Actor,Gulshan Devaiah,6,6,0
Actor,Paul Sorvino,6,5,1
Actor,Djimon Hounsou,6,6,0
Actor,Yayan Ruhian,6,6,0
Actor,Brían F. O'Byrne,6,4,2
Actor,Connie Britton,6,2,4
Actor,Nao Toyama,6,0,6
Actor,Sohail Khan,6,6,0
Actor,Christine Baranski,6,6,0
Actor,Penélope Cruz,6,5,1
Actor,Gippy Grewal,6,6,0
Actor,John Corbett,6,6,0
Actor,Jon Heder,6,6,0
Actor,Gina Rodriguez,6,4,2
Actor,Junya Enoki,6,0,6
Actor,Charles Dance,6,5,1
Actor,Vice Ganda,6,6,0
Actor,Meagan Good,6,6,0
Actor,Joseph May,6,6,0
Actor,Wendy Crewson,6,4,2
Actor,Sydney Park,6,3,3
Actor,Michael Eklund,6,4,2
Actor,Pamela Reed,6,5,1
Actor,Roy Chiu,6,3,3
Actor,Alexa PenaVega,6,6,0
Actor,Jacek Koman,6,4,2
Actor,Amruta Subhash,6,5,1
Actor,Tanuja,6,6,0
Actor,Tuppence Middleton,6,4,2
Actor,Takuma Terashima,6,0,6
Actor,Parvin Dabas,6,6,0
Actor,Daveed Diggs,6,3,3
Actor,Riz Ahmed,6,4,2
Actor,RZA,6,6,0
Actor,Macarena García,6,4,2
Actor,Kabir Bedi,6,5,1
Actor,Ravi Kishan,6,5,1
Actor,Pearl Thusi,6,4,2
Actor,Jack McBrayer,6,5,1
Actor,Masakazu Morita,6,2,4
Actor,Alexandra Jiménez,6,5,1
Actor,Girish Kulkarni,6,5,1
Actor,Amrita Singh,6,6,0
Actor,Nick Nolte,6,6,0
Actor,Al Tantay,6,6,0
Actor,Pevita Pearce,6,6,0
Actor,William Fichtner,6,6,0
Actor,Jouji Nakata,6,1,5
Actor,Javier Gutiérrez,6,6,0
Actor,Sean Penn,6,6,0
Actor,Shubha Khote,6,6,0
Actor,DeRay Davis,6,6,0
Actor,Luis Callejo,6,5,1
Actor,Richard Ian Cox,6,1,5
Actor,Felicity Jones,6,6,0
Actor,Belçim Bilgin,6,5,1
Actor,Brett Gelman,6,4,2
Actor,Burt Reynolds,6,6,0
Actor,Evan Peters,6,4,2
Actor,Freida Pinto,6,5,1
Actor,Bryan Cranston,6,5,1
Actor,Margaret Cho,6,6,0
Actor,Alfonso Herrera,6,3,3
Actor,Vincent Kartheiser,6,5,1
Actor,Verne Troyer,6,5,1
Actor,Patrick Diabuah,6,4,2
Actor,Siddarth Jadhav,6,6,0
Actor,Ellen Page,6,5,1
Actor,Megumi Ogata,6,2,4
Actor,Bárbara Lennie,6,5,1
Actor,Robbie Amell,6,6,0
Actor,Charles Grodin,6,6,0
Actor,Kelly Macdonald,6,4,2
Actor,Victoria Justice,6,5,1
Actor,Juan Pablo Urrego,6,0,6
Actor,Miranda Otto,6,5,1
Actor,Anita Devgan,6,6,0
Actor,Ram Kapoor,6,5,1
Actor,Manolo Cardona,6,3,3
Actor,Alexander Siddig,6,2,4
Actor,Scarlett Johansson,6,6,0
Actor,Billy Crudup,6,5,1
Actor,Kristin Chenoweth,6,6,0
Actor,Liam Cunningham,6,4,2
Actor,Brian Dobson,6,2,4
Actor,Denzil Smith,6,6,0
Actor,Mohan Agashe,6,6,0
Actor,Dominic West,6,4,2
Actor,Corey Johnson,6,5,1
Actor,Sayed Rajab,6,4,2
Actor,Rahul Singh,6,6,0
Actor,Sue Ramirez,6,6,0
Actor,Kirsten Dunst,6,6,0
Actor,Colin Firth,6,6,0
Actor,Mai Nakahara,6,0,6
Actor,Embeth Davidtz,6,6,0
Actor,Kharaj Mukherjee,6,5,1
Actor,Anthony LaPaglia,6,5,1
Actor,Anjelica Huston,6,5,1
Actor,Pitobash,6,6,0
Actor,Jim Iyke,6,6,0
Actor,Wesley Snipes,6,6,0
Actor,Serkan Keskin,6,4,2
Actor,Kyle Chandler,6,4,2
Actor,Jitendra Joshi,6,4,2
Actor,Zach Callison,6,4,2
Actor,Javier Rey,6,3,3
Actor,Harold Perrineau,6,6,0
Actor,Ali Larter,6,6,0
Actor,Dilip Prabhavalkar,6,6,0
Actor,Theo James,6,5,1
Actor,Shefali Shah,6,5,1
Actor,Matthew Modine,6,5,1
Actor,Yousra,6,5,1
Actor,Queen Latifah,6,6,0
Actor,Liza Soberano,6,5,1
Actor,Kate Mara,6,4,2
Actor,Garry Chalk,6,5,1
Actor,Nkem Owoh,6,6,0
Actor,Prakash Belawadi,6,6,0
Actor,Julie Maddalena,6,4,2
Actor,Emma Thompson,6,6,0
Actor,Neil Bhoopalam,6,5,1
Actor,Lucy Boynton,6,4,2
Actor,Thomas Brodie-Sangster,6,4,2
Actor,Aura Garrido,6,4,2
Actor,Dulquer Salmaan,6,6,0
Actor,Malcolm McDowell,6,6,0
Actor,Michelle Rodriguez,6,6,0
Actor,Mohamed Lotfy,6,6,0
Actor,Matt Berry,6,2,4
Actor,Jason Mewes,6,4,2
Actor,Chino Darín,6,4,2
Actor,Eamon Farren,6,4,2
Actor,Johnny Simmons,6,5,1
Actor,Cassandra Ciangherotti,6,6,0
Actor,Winona Ryder,6,5,1
Actor,Richard Gere,6,6,0
Actor,Dani Rovira,6,6,0
Actor,Devrim Yakut,6,6,0
Actor,David Bradley,6,2,4
Actor,John Lithgow,6,5,1
Actor,Shamier Anderson,6,4,2
Actor,Michael Kopsa,6,5,1
Actor,Steve Carell,6,4,2
Actor,Ian McKellen,6,6,0
Actor,Chris Elliott,6,5,1
Actor,Juan Pablo Raba,6,2,4
Actor,Tina Fey,6,4,2
Actor,Enrique Gil,6,6,0
Actor,Yuki Yamada,6,5,1
Actor,Narendra Jha,6,6,0
Actor,Hochu Otsuka,6,0,6
Actor,Soha Ali Khan,6,6,0
Actor,Jean-Claude Van Damme,6,6,0
Actor,Jim Sarbh,6,6,0
Actor,Angelica Panganiban,6,6,0
Actor,Paco León,6,5,1
Actor,Travis Turner,6,2,4
Actor,Renée Zellweger,6,5,1
Actor,Edgar Ramírez,6,5,1
Actor,Hassan Abdulfattah,6,6,0
Actor,Charlie Tahan,6,5,1
Actor,Edward Norton,6,6,0
Actor,Maisie Benson,6,5,1
Actor,Yul Vazquez,6,5,1
Actor,Ethan Suplee,6,6,0
Actor,Robert Redford,6,6,0
Actor,André Holland,6,4,2
Actor,Courtney B. Vance,6,4,2
Actor,Bindu,6,6,0
Actor,Shiv Pandit,6,6,0
Actor,Cole Hauser,6,5,1
Actor,Alice Krige,6,5,1
Actor,Timothy Olyphant,6,5,1
Actor,Adrien Brody,6,5,1
Actor,Hong Bum-ki,6,1,5
Actor,Zainab Balogun,6,6,0
Actor,Avan Jogia,6,5,1
Actor,Hilary Swank,6,5,1
Actor,Nikki Reed,6,5,1
Actor,Genevieve Nnaji,6,6,0
Actor,Michael Ealy,6,6,0
Actor,Kouki Uchiyama,6,0,6
Actor,Jayma Mays,6,4,2
Actor,David Lodge,6,2,4
Actor,Eda Ece,6,5,1
Actor,Nancy Isime,6,5,1
Actor,Toru Okawa,6,1,5
Actor,Kristin Davis,6,6,0
Actor,Fumihiko Tachiki,6,4,2
Actor,Toru Furuya,6,4,2
Actor,Shahana Goswami,6,5,1
Actor,William Shatner,6,5,1
Actor,Indrans,6,6,0
Actor,Jennifer Beals,6,4,2
Actor,Ron Funches,6,3,3
Actor,Zoey Deutch,6,5,1
Actor,Adrián Lastra,6,3,3
Actor,Taye Diggs,6,4,2
Actor,Allen Covert,6,6,0
Actor,Jack Nicholson,6,6,0
Actor,Craig Sechler,6,6,0
Actor,Will Yun Lee,6,5,1
Actor,Drew Barrymore,6,5,1
Actor,Damián Alcázar,6,2,4
Actor,Laraine Newman,6,0,6
Actor,Patrick Roach,6,5,1
Actor,Liam O'Brien,6,5,1
Actor,Thandie Newton,6,6,0
Actor,Erica Schroeder,6,2,4
Actor,Yograj Singh,6,6,0
Actor,Felix Ryan,6,4,2
Actor,Paul Killam,6,5,1
Actor,Ian McShane,6,6,0
Actor,Derek Jacobi,6,4,2
Actor,Cut Mini Theo,6,6,0
Actor,Vanessa Redgrave,6,5,1
Actor,Ikue Otani,6,2,4
Actor,Frank Donga,6,6,0
Actor,Alex Zahara,6,4,2
Actor,Matthew Gray Gubler,6,5,1
Actor,Scott Glenn,6,4,2
Actor,Melissa Bolona,6,6,0
Actor,Amit Sial,6,5,1
Actor,Henry Cavill,6,3,3
Actor,Danny DeVito,6,5,1
Actor,Zooey Deschanel,6,5,1
Actor,Asami Seto,6,0,6
Actor,Chelsea Islan,6,6,0
Actor,Chris D'Elia,6,5,1
Actor,Ayelet Zurer,6,4,2
Actor,Gabriel Byrne,6,4,2
Actor,Rajendra Gupta,6,6,0
Actor,Jules De Jongh,6,4,2
Actor,Bill Nighy,6,6,0
Actor,Graham McTavish,6,4,2
Actor,Gabrielle Union,6,4,2
Actor,Jennifer Lopez,6,6,0
Actor,Chris Cooper,6,6,0
Actor,Indraneil Sengupta,6,5,1
Actor,Emily Ratajkowski,6,5,1
Actor,Simon Yam,6,6,0
Actor,Eddie Redmayne,6,6,0
Actor,Kerry Washington,6,5,1
Actor,Jaideep Ahlawat,6,5,1
Actor,Nylon Chen,6,0,6
Actor,Sung Dong-il,6,1,5
Actor,Taapsee Pannu,6,6,0
Actor,Kenan Thompson,6,6,0
Actor,Jessica Biel,6,5,1
Actor,Eric André,6,5,1
Actor,Benedict Wong,6,3,3
Actor,Philip Seymour Hoffman,6,6,0
Actor,Eric Bana,6,5,1
Actor,Ari Ozawa,6,2,4
Actor,Vinod Khanna,6,6,0
Actor,Kirti Kulhari,6,5,1
Actor,Humberto Busto,6,4,2
Actor,Maggie Gyllenhaal,6,6,0
Actor,Katherine Heigl,6,4,2
Actor,Tony Goldwyn,6,4,2
Actor,Sarah-Jane Dias,6,4,2
Actor,Mélanie Laurent,6,6,0
Actor,Marton Csokas,6,5,1
Actor,Russell Brand,6,6,0
Actor,Tress MacNeille,6,3,3
Actor,Raima Sen,6,6,0
Actor,Theo Rossi,6,5,1
Actor,Daryl Hannah,6,5,1
Actor,Jim Carrey,6,6,0
Actor,Taissa Farmiga,6,5,1
Actor,Peter Gallagher,6,6,0
Actor,Ellie Kemper,6,5,1
Actor,Fionnula Flanagan,6,6,0
Actor,Dave Bautista,6,6,0
Actor,Tom Berenger,6,6,0
