creator_type,creator_name,title_count,movies,tv_shows
Actor,Rajesh Puri,1,1,0
Actor,Wilfree Vasquez,1,1,0
Actor,Su Ke,1,1,0
Actor,Austin Obiajunwa,1,1,0
Actor,Larita Brooks,1,0,1
Actor,Maya Ali,1,1,0
Actor,Joseph Abboud,1,1,0
Actor,Jean Hinchliffe,1,0,1
Actor,Tony Nappo,1,0,1
Actor,Doru Ana,1,1,0
Actor,Krzysztof Ibisz,1,1,0
Actor,Viveca Lindfors,1,1,0
Actor,Ziyah Vastani,1,1,0
Actor,Pierre Cevaër,1,1,0
Actor,Veronica Afflerbach,1,1,0
Actor,Menassa Fahmy,1,1,0
Actor,Aditi Sharma,1,1,0
Actor,Neha Bhasin,1,1,0
Actor,Jonathan Readwin,1,1,0
Actor,Tara Meyer,1,0,1
Actor,Annie Cavalero,1,1,0
Actor,Lola Cordón,1,1,0
Actor,David Ali Rashed,1,0,1
Actor,Ana María Cuéllar,1,0,1
Actor,Max Greenfield,1,0,1
Actor,Nicole Bessick,1,1,0
Actor,Mangala Ahire,1,1,0
Actor,Suppakorn Chaiyo,1,0,1
Actor,Nahed Gabr,1,1,0
Actor,Sharon Miller,1,1,0
Actor,Raviza Chauhan,1,1,0
Actor,Ayaka Suwa,1,0,1
Actor,Gabriele Fiore,1,1,0
Actor,Juan del Río,1,0,1
Actor,Christiane Dumont,1,0,1
Actor,Patricia Castañeda,1,0,1
Actor,Dorota Kolak,1,0,1
Actor,JB Blanc,1,1,0
Actor,Stanley Fung Sui-Fan,1,1,0
Actor,Porscha Radcliffe,1,1,0
Actor,Melissa Ponzio,1,1,0
Actor,Wavyy Jonez,1,1,0
Actor,Ryan Kiera Armstrong,1,1,0
Actor,Bruce He,1,0,1
Actor,Neha Uberoi,1,1,0
Actor,Takaya Kamikawa,1,1,0
Actor,Matt Biedel,1,0,1
Actor,Jeremy Swift,1,0,1
Actor,I So Eun,1,0,1
Actor,Darci Shaw,1,0,1
Actor,Isabelle Daza,1,1,0
Actor,Derrick Baskin,1,1,0
Actor,Anoop Aravindan,1,1,0
Actor,Edwin Jonker,1,1,0
Actor,Mahayotaruk Thiti,1,0,1
Actor,Brian May,1,1,0
Actor,Song Geon-hee,1,0,1
Actor,Tarık Papuççuoğlu,1,1,0
Actor,Ronnie Hawkins,1,1,0
Actor,Alessio Valentini,1,0,1
Actor,Madoka Hiraide,1,0,1
Actor,Sergio Basañez,1,0,1
Actor,David Mandelbaum,1,0,1
Actor,Cara Maria Sorbello,1,0,1
Actor,Tarryn Alberts,1,1,0
Actor,Shoshana Sperling,1,0,1
Actor,Devale Ellis,1,0,1
Actor,Anya Lawrence,1,0,1
Actor,Sophia Albarakbah,1,1,0
Actor,Guy Burnet,1,1,0
Actor,Manju Chettri,1,1,0
Actor,Hisanori Yoshida,1,1,0
Actor,Roger Brice Sobgo,1,1,0
Actor,Adrienne Iapalucci,1,1,0
Actor,Wenty Mamenda,1,1,0
Actor,Penélope Guerrero,1,0,1
Actor,Nadera Emran,1,0,1
Actor,Thitinan Khlangphet,1,0,1
Actor,Ryo Matsuda,1,1,0
Actor,Terrance Smith,1,1,0
Actor,Benjamin Shaps,1,0,1
Actor,Sydney Cope,1,1,0
Actor,William Vanderpuye,1,0,1
Actor,Kristen Griffith-Vanderyacht,1,0,1
Actor,Tamer Hagras,1,1,0
Actor,Hayato Komori,1,1,0
Actor,Delroy Norman,1,1,0
Actor,Kürşat Alnıaçık,1,0,1
Actor,Sandrine Kretz,1,0,1
Actor,Maria Dejmek,1,1,0
Actor,Jimmy Odukoya,1,1,0
Actor,Giselle Toengi,1,1,0
Actor,Soundar,1,1,0
Actor,Lyric Justice,1,1,0
Actor,Isaac Arellanes,1,1,0
Actor,Stella Dlangalala,1,0,1
Actor,Nicolás Van de Moortele,1,0,1
Actor,Álvaro Espinosa,1,1,0
Actor,Michael Pavlicek,1,1,0
Actor,Shafin Patel,1,1,0
Actor,Emmanuel Nii Adom Quaye,1,1,0
Actor,Angeline Tan,1,0,1
Actor,Kana Ichinose,1,0,1
Actor,Arun Shekar,1,1,0
Actor,Dikmen Gürün,1,1,0
Actor,Harriet Akinola,1,1,0
Actor,Ambrose Hui,1,0,1
Actor,Gurinder Rai,1,1,0
Actor,Izuka Hoyle,1,1,0
Actor,Mya,1,1,0
Actor,Camille Lou,1,0,1
Actor,Christian James,1,1,0
Actor,Anjelica Bette Fellini,1,0,1
Actor,Sarika Choy,1,0,1
Actor,Adwa Fahad,1,1,0
Actor,Marco Tostado,1,0,1
Actor,Drew Nelson,1,0,1
Actor,Andrzej Chyra,1,0,1
Actor,Pastora Vega,1,0,1
Actor,Dimitri Leonidas,1,0,1
Actor,Mimi Kirkland,1,1,0
Actor,Spark Chen,1,1,0
Actor,Choi Yoon-so,1,0,1
Actor,Alice Bocchi,1,1,0
Actor,Keerthy Suresh,1,1,0
Actor,Leontine Borsato,1,1,0
Actor,Shaan Grover,1,1,0
Actor,Trudy Goodman,1,0,1
Actor,Lier Qiu,1,1,0
Actor,Matteo Guidicelli,1,1,0
Actor,Nat Sakdatorn,1,0,1
Actor,César Pezzuoli,1,0,1
Actor,Derrick Aduwo,1,1,0
Actor,Kim Hee-won,1,0,1
Actor,Kim Jae-wook,1,0,1
Actor,Ashlyn Pearce,1,1,0
Actor,Abhishek Duhan,1,1,0
Actor,Josh Radnor,1,0,1
Actor,Mason Gooding,1,1,0
Actor,Martha Julia,1,0,1
Actor,Guillermo Arribas,1,0,1
Actor,Luke Tennie,1,1,0
Actor,Carles Arquimbau,1,0,1
Actor,Darin Olien,1,0,1
Actor,David Ojalvo,1,0,1
Actor,Lisa Scenna,1,1,0
Actor,Brigitta Cynthia,1,0,1
Actor,Leo Cidade,1,1,0
Actor,Amelia Eve,1,0,1
Actor,Enhle Mlotshwa,1,0,1
Actor,Amber May,1,1,0
Actor,David Pittu,1,0,1
Actor,Benjamin Lim,1,1,0
Actor,Malcolm X,1,1,0
Actor,Peta Murgatroyd,1,1,0
Actor,Wang Haoxuan,1,0,1
Actor,Yang Hao Ming,1,0,1
Actor,Brendan McCarthy,1,1,0
Actor,Jase Ho,1,1,0
Actor,Nuttapong Boonyuen,1,0,1
Actor,Nadim Abou Samra,1,1,0
Actor,Panta Pattanaampaiwong,1,0,1
Actor,Jenn Chia,1,1,0
Actor,Siu-See Hung,1,1,0
Actor,Jamel Debbouze,1,0,1
Actor,Patrick Durham,1,1,0
Actor,Eden Grace Redfield,1,1,0
Actor,Juan Pablo Gil,1,0,1
Actor,Nichole Galicia,1,1,0
Actor,Baek Yeong-gwang,1,0,1
Actor,Mark Salling,1,0,1
Actor,Ian Alexander,1,0,1
Actor,Kalama Epstein,1,0,1
Actor,Krithi Shetty,1,1,0
Actor,Rupert Degas,1,0,1
Actor,Chase Stokes,1,0,1
Actor,Massimo Ghini,1,1,0
Actor,Noxee Maqashalala,1,0,1
Actor,Steve Rackman,1,1,0
Actor,Ian Nikus,1,1,0
Actor,Isabelle Guérard,1,1,0
Actor,Hany Seif,1,0,1
Actor,Tina Bursill,1,0,1
Actor,Daniel Ortiz,1,0,1
Actor,Kristopher Van Varenberg,1,1,0
Actor,Penny Cook,1,0,1
Actor,Mo Sidik,1,1,0
Actor,Bruno Peixoto,1,1,0
Actor,Dan McCoy,1,1,0
Actor,Tómas Lemarquis,1,1,0
Actor,Pedro Ottoni,1,1,0
Actor,Jo Kyoung-i,1,1,0
Actor,Ezzat El Alaily,1,1,0
Actor,Christine Tesco,1,1,0
Actor,Chika Lann,1,1,0
Actor,Frédéric Anscombre,1,1,0
Actor,Maria Khan,1,1,0
Actor,Peggy Tseng,1,0,1
Actor,Leonardo Boudreau,1,1,0
Actor,Isyana Sarasvati,1,1,0
Actor,PNL,1,1,0
Actor,Michael Villar,1,1,0
Actor,Manal Awad,1,1,0
Actor,Jose Lucena Jr.,1,1,0
Actor,Alex Hurt,1,0,1
Actor,El Hussein Abd,1,1,0
Actor,Olivia Charles,1,0,1
Actor,Michaela Holla,1,1,0
Actor,Daniel Bernhardt,1,1,0
Actor,Leah Lewis,1,1,0
Actor,Adalgisa Manfrida,1,0,1
Actor,Jatupone Chompoonich,1,1,0
Actor,Anuraag Arora,1,1,0
Actor,Marcellino Lafrand,1,1,0
Actor,Gerard Monaco,1,1,0
Actor,Belén Fabra,1,1,0
Actor,Dominique McClellan,1,1,0
Actor,Kim Myung-jun,1,0,1
Actor,Putri Ayudya,1,1,0
Actor,Lynn Shelton,1,1,0
Actor,Érika Mader,1,1,0
Actor,Carrie Lazar,1,1,0
Actor,Kai Ivo Baulitz,1,1,0
Actor,Emmanuel Imani,1,0,1
Actor,Kota Eberhardt,1,0,1
Actor,Chikao Otsuka,1,0,1
Actor,Tomasz Bagiński,1,1,0
Actor,Julie Kieffer,1,0,1
Actor,Rebecca Riedy,1,0,1
Actor,Sun Xilun,1,0,1
Actor,Mayu Matsuoka,1,1,0
Actor,Praewa Suthamphong,1,0,1
Actor,Ji Xiangning,1,0,1
Actor,Calista Flockhart,1,0,1
Actor,Masato Hagiwara,1,0,1
Actor,Małgorzata Kożuchowska,1,1,0
Actor,Hugues Jourdain,1,1,0
Actor,Katsuhisa Namase,1,1,0
Actor,Juan Carlos Messier,1,0,1
Actor,Devender Chaudhary,1,1,0
Actor,Benno Roßkopf,1,1,0
Actor,Raj Kesaria,1,1,0
Actor,Daniel Valdez,1,1,0
Actor,Guillaume Laurin,1,1,0
Actor,Razane Jammal,1,0,1
Actor,Eddie Webber,1,1,0
Actor,Lantana Ahmed,1,1,0
Actor,Jessica Alexander,1,0,1
Actor,Jane Scandizzo,1,0,1
Actor,Terje Lien,1,1,0
Actor,Mar Ayala,1,0,1
Actor,Fraser Aitcheson,1,1,0
Actor,Mohammad Adel,1,0,1
Actor,Long John Baldry,1,0,1
Actor,David Meadows,1,1,0
Actor,Biagio Forestieri,1,0,1
Actor,Nino Muhlach,1,1,0
Actor,Chikako Kaku,1,1,0
Actor,Shoukry Sarhan,1,1,0
Actor,Randolph Thompson,1,1,0
Actor,Bomma Sreedhar,1,1,0
Actor,Patrick Ridremont,1,0,1
Actor,Adrian Glynn McMorran,1,1,0
Actor,Yen Cheng-kuo,1,1,0
Actor,Chatchawai Kamonsakpitak,1,1,0
Actor,Elena Lyadova,1,1,0
Actor,Juán Carlos Torres,1,1,0
Actor,Jonny Rees,1,0,1
Actor,Yasmin Thayná,1,0,1
Actor,An Nae-sang,1,0,1
Actor,Scotia Anderson,1,0,1
Actor,Poorna,1,0,1
Actor,Julie Gonzalo,1,1,0
Actor,Aruldass,1,1,0
Actor,Kashish Singh,1,1,0
Actor,Um Hyo-sup,1,0,1
Actor,Michael Somma,1,1,0
Actor,Da'Vone McDonald,1,1,0
Actor,Yukihiro Nozuyama,1,0,1
Actor,Anju Kurian,1,1,0
Actor,Philippe Aractingi,1,1,0
Actor,Aditi Vasudev,1,1,0
Actor,Tim Lagasse,1,0,1
Actor,Zoa Morani,1,1,0
Actor,Deng Chao,1,1,0
Actor,Yin Shin,1,1,0
Actor,Agnieszka Dygant,1,1,0
Actor,Payman Maadi,1,1,0
Actor,Boulet Brothers,1,0,1
Actor,Nisha Bano,1,1,0
Actor,Irene Esser,1,0,1
Actor,Naomi Mburu,1,1,0
Actor,Ibraheem Alkhairallah,1,0,1
Actor,Tom Wlaschiha,1,1,0
Actor,Joshua Harto,1,1,0
Actor,Nancho Novo,1,0,1
Actor,Scott Mulligan,1,0,1
Actor,Efek Rumah Kaca,1,1,0
Actor,Norm Lewis,1,1,0
Actor,Liviu Pintileasa,1,1,0
Actor,Alison Becker,1,0,1
Actor,Kalp Shah,1,1,0
Actor,Sidhartha Siva,1,1,0
Actor,Kelly Overton,1,0,1
Actor,Shree Crooks,1,1,0
Actor,Sarel Piterman,1,0,1
Actor,Blessing Lung'Aho,1,1,0
Actor,Hira Ashar,1,0,1
Actor,Denise Ho,1,1,0
Actor,Kenny Wen,1,0,1
Actor,Jan Schweiterman,1,1,0
Actor,Joman Chiang,1,0,1
Actor,Alex Rich,1,0,1
Actor,Tyler Oakley,1,1,0
Actor,Salvador Montenegro,1,0,1
Actor,Gautam Bhimani,1,1,0
Actor,Yul Edochie,1,1,0
Actor,Teera Pratumtree,1,0,1
Actor,Ji Dae-han,1,0,1
Actor,Tariq Tamim,1,1,0
Actor,Bridget Pike,1,1,0
Actor,Jacky Cheung,1,1,0
Actor,Jaheem Toombs,1,1,0
Actor,Wil King,1,0,1
Actor,Matt Yang King,1,1,0
Actor,Zbigniew Waleryś,1,0,1
Actor,Jamie Thomas King,1,1,0
Actor,Lukas Løkken,1,0,1
Actor,Jean-Carl Boucher,1,1,0
Actor,Dan Bilzerian,1,1,0
Actor,Robbert Bleij,1,0,1
Actor,Fynn Kliemann,1,0,1
Actor,Paul Moniz de Sa,1,1,0
Actor,Marco Antonio Solís,1,1,0
Actor,Bilel Chegrani,1,0,1
Actor,Yun Jong-seok,1,0,1
Actor,Chris Jack,1,0,1
Actor,Debbie Harry,1,1,0
Actor,Erinn Westbrook,1,0,1
Actor,Mo Gilligan,1,1,0
Actor,Yurdaer Okur,1,0,1
Actor,Lee Kyung-hwa,1,0,1
Actor,David Joyner,1,0,1
Actor,Jung Yi-rang,1,0,1
Actor,Izan Llunas,1,0,1
Actor,Abdellah Bensaid,1,1,0
Actor,Kurtis Blow,1,1,0
Actor,Millaray Lobos,1,1,0
Actor,Ninad Mahajani,1,1,0
Actor,Jonah Mussolino,1,1,0
Actor,Andreo Kamau,1,1,0
Actor,Khaled Abol El Naga,1,1,0
Actor,Geeta Basra,1,1,0
Actor,Poonam Sinha,1,1,0
Actor,Marco Antonio Treviño,1,0,1
Actor,Jean-Henri Compère,1,0,1
Actor,Casey Siemaszko,1,1,0
Actor,Molly Harris,1,1,0
Actor,Kim Jung-nan,1,0,1
Actor,Jesús Sida,1,0,1
Actor,Serdar Deniz,1,0,1
Actor,Matthew Hussey,1,0,1
Actor,Joseba Usabiaga,1,1,0
Actor,Carolina Miranda,1,0,1
Actor,Camille Aguilar,1,0,1
Actor,Gwyneth Jones,1,1,0
Actor,Gabrielle Ryan,1,0,1
Actor,Tomás Raimondi,1,1,0
Actor,Daisuke Kirii,1,0,1
Actor,Bruce Gomlevsky,1,1,0
Actor,Mercedes McCambridge,1,1,0
Actor,Arturo Muselli,1,1,0
Actor,Zdenko Jelcic,1,0,1
Actor,Oh Ji-ho,1,0,1
Actor,Luke Hawker,1,1,0
Actor,Théo Christine,1,1,0
Actor,Jonathan Daviss,1,0,1
Actor,Isaach De Bankolé,1,1,0
Actor,Nick Sandow,1,0,1
Actor,Mike Ward,1,1,0
Actor,Martín Bello,1,0,1
Actor,Chicha Amatayakul,1,0,1
Actor,Andrew Cownden,1,1,0
Actor,Keesha Sharp,1,1,0
Actor,Peter Verby,1,1,0
Actor,Ishita Dutta,1,1,0
Actor,Reem Shaikh,1,1,0
Actor,Eva Ariel Binder,1,1,0
Actor,Josep Linuesa,1,0,1
Actor,Su Ae,1,1,0
Actor,Sani Muazu,1,0,1
Actor,Christian Malheiros,1,0,1
Actor,Flávio Tolezani,1,0,1
Actor,Katrin Saß,1,0,1
Actor,Emilio Mazur,1,0,1
Actor,Janice,1,1,0
Actor,Kozo Morishita,1,1,0
Actor,Jim Peck,1,1,0
Actor,Ralph Palka,1,1,0
Actor,Li Xiang-yu,1,0,1
Actor,Karen Pittman,1,0,1
Actor,Vu Le Hong,1,0,1
Actor,Chris Smith,1,0,1
Actor,Nick Apostolides,1,0,1
Actor,Caitlin Howden,1,1,0
Actor,Tihana Lazovic,1,0,1
Actor,Sho Kasamatsu,1,0,1
Actor,Shubrajyoti Barat,1,1,0
Actor,József Gyabronka,1,1,0
Actor,Kheiron,1,1,0
Actor,Marcella Arguello,1,1,0
Actor,Park Won-suk,1,0,1
Actor,Nina Rehill,1,1,0
Actor,Anders Hove,1,1,0
Actor,Fan Linfeng,1,0,1
Actor,Rob Hayter,1,1,0
Actor,Ahmed Adel,1,1,0
Actor,Carlos Antunes,1,1,0
Actor,Jayant Kripalani,1,1,0
Actor,David Clayton Rogers,1,0,1
Actor,Carlo D'Ursi,1,1,0
Actor,Judith Ivey,1,1,0
Actor,Raghav Raj Kakker,1,0,1
Actor,Lee Jeong-ha,1,0,1
Actor,Ellen Tamaki,1,0,1
Actor,Yudhishtir Urs,1,1,0
Actor,Suzzanne Douglas,1,1,0
Actor,Robbie Magasiva,1,0,1
Actor,Bea Segura,1,0,1
Actor,Mamley Djangmah,1,1,0
Actor,Kai Calhoun,1,0,1
Actor,Jason Rogel,1,1,0
Actor,Natthawara Hongsuwan,1,0,1
Actor,Eileen Yañez,1,0,1
Actor,Yi Zi,1,1,0
Actor,Shaily Dubey,1,0,1
Actor,Gaspard Ulliel,1,0,1
Actor,Kid Rock,1,1,0
Actor,Mizuki Kayashima,1,1,0
Actor,Khathu Ramabulana,1,0,1
Actor,Mauricio Figueroa,1,0,1
Actor,Sagar Arya,1,1,0
Actor,Pathy Dejesus,1,0,1
Actor,Charlotte Ritchie,1,0,1
Actor,Anil Dutt,1,1,0
Actor,Dwyane Wade,1,1,0
Actor,Austin Abrams,1,0,1
Actor,Max Perlich,1,1,0
Actor,Joelle Frenn,1,1,0
Actor,Zdzislaw Wardejn,1,0,1
Actor,Romann Berrux,1,0,1
Actor,Civan Canova,1,0,1
Actor,Kristoff St. John,1,1,0
Actor,Jonathan Scarfe,1,0,1
Actor,Caitlyn Jenner,1,0,1
Actor,Nishikant Rawji,1,1,0
Actor,Costas Mandylor,1,1,0
Actor,Zita Sattar,1,0,1
Actor,Daniele Pilli,1,1,0
Actor,Amarr M. Wooten,1,1,0
Actor,Oh Mi-hee,1,1,0
Actor,Nick Liberato,1,0,1
Actor,Emma Watkins,1,0,1
Actor,Lisa Davina Phillip,1,1,0
Actor,Marissa Jo Cerar,1,0,1
Actor,Raul,1,1,0
Actor,Eita Okuno,1,1,0
Actor,Valeria Seciu,1,1,0
Actor,Siobhan Murphy,1,0,1
Actor,Phumphat Chartsuriyakiat,1,0,1
Actor,Jamie Brewer,1,0,1
Actor,Georgia King,1,1,0
Actor,Kuljinder Sidhu,1,1,0
Actor,Maxwell Powers,1,0,1
Actor,Patravadi Mejudhon,1,0,1
Actor,Han Ning,1,0,1
Actor,Lisa Ambalavanar,1,0,1
Actor,Joelle Rizk,1,1,0
Actor,Joo Won,1,0,1
Actor,Romy Rafael,1,1,0
Actor,Gauri Chakraborty,1,1,0
Actor,Takamasa Mogi,1,0,1
Actor,Johnny Selema,1,1,0
Actor,Ravjeet Singh,1,1,0
Actor,David Julian Hirsh,1,0,1
Actor,Gutto Szuster,1,0,1
Actor,Dolly De Leon,1,1,0
Actor,Pablo Béjar,1,0,1
Actor,Miriam Freeland,1,1,0
Actor,Ana María Arango,1,0,1
Actor,Nazeera Sardi,1,0,1
Actor,SixTONES,1,0,1
Actor,Joziah Lagonoy,1,1,0
Actor,Jeong Jae-heon,1,1,0
Actor,Catherine Walker,1,0,1
Actor,Ju Hyun,1,0,1
Actor,Wyatt Smith,1,1,0
Actor,Raja Hudda,1,1,0
Actor,Kevin Daniels,1,1,0
Actor,Jaber Jokhadar,1,1,0
Actor,Gülse Birsel,1,1,0
Actor,Misel Maticevic,1,0,1
Actor,Kang Bu-ja,1,0,1
Actor,Tseng Ching-hua,1,1,0
Actor,Patricia Hodge,1,1,0
Actor,Melvin Gregg,1,1,0
Actor,Sartaaj Kakkar,1,1,0
Actor,Carla Moscatelli,1,1,0
Actor,Shashi Tharan,1,1,0
Actor,Sallehuddin Abu Bakar,1,1,0
Actor,Eri Murakawa,1,1,0
Actor,Kelly Chen Jia-li,1,0,1
Actor,Nik Rabinowitz,1,1,0
Actor,Soham Chakraborty,1,1,0
Actor,Thomas Gumede,1,1,0
Actor,Charlie Taylor,1,1,0
Actor,Petronela Grigorescu,1,1,0
Actor,Nelly González,1,1,0
Actor,Lee Jai-jin,1,0,1
Actor,Jerome Ehlers,1,1,0
Actor,Jeana Ho Pui-yu,1,0,1
Actor,Karen Obilom,1,1,0
Actor,Ahmed Saeed Abdel-Ghany,1,1,0
Actor,Samuel Patrick Chu,1,1,0
Actor,Fenda Drame,1,1,0
Actor,Adi Lev,1,1,0
Actor,Helen George,1,0,1
Actor,Maryana Spivak,1,0,1
Actor,Jodie Leslie Ahlborn,1,1,0
Actor,Jiang Du-hui,1,0,1
Actor,Ama Qamata,1,0,1
Actor,Cameron Mitchell,1,1,0
Actor,Sebastián Sánchez,1,0,1
Actor,Bill Martin Williams,1,1,0
Actor,Juno Rinaldi,1,0,1
Actor,Ibinabo Fiberesima,1,1,0
Actor,Ben Savage,1,1,0
Actor,Ehsan Khan,1,1,0
Actor,Nessbeal,1,1,0
Actor,Oscar Skagerberg,1,0,1
Actor,Patrick Gibson,1,0,1
Actor,Hiroaki Ogi,1,1,0
Actor,Kader Benchoudar,1,1,0
Actor,Catherine Deneuve,1,1,0
Actor,Quetzalli Cortés,1,0,1
Actor,Freja Riemann,1,0,1
Actor,William Haresceugh,1,0,1
Actor,Eva Gerr,1,1,0
Actor,Alexander Brouwer,1,0,1
Actor,Blaise Afonso,1,1,0
Actor,Maria Cordero,1,1,0
Actor,Carme Elias,1,1,0
Actor,Aria Ferris,1,0,1
Actor,Mia X,1,1,0
Actor,Susanne Storm,1,0,1
Actor,Ahmet Pinar,1,0,1
Actor,Mauricio Novoa,1,0,1
Actor,Kristina Tonteri-Young,1,0,1
Actor,Maggie Parto,1,1,0
Actor,Gabriela Muskała,1,1,0
Actor,Cristina Urgel,1,0,1
Actor,Katrina Begin,1,1,0
Actor,Yutaro,1,0,1
Actor,Nadia Buari,1,1,0
Actor,Constance Gay,1,0,1
Actor,Daniel Ibáñez,1,0,1
Actor,Joey Bada$$,1,1,0
Actor,Matt McCoy,1,1,0
Actor,Tim Guinee,1,0,1
Actor,Luca Streussnig,1,1,0
Actor,Ronnie Van Zandt,1,1,0
Actor,Alicia Calaway,1,0,1
Actor,Sangeeta Krishnasamy,1,1,0
Actor,CJ Beckford,1,1,0
Actor,Melissa Joan Hart,1,0,1
Actor,Enzo Ovideo,1,0,1
Actor,Vijay S. Kumar,1,1,0
Actor,Tomoyo Chujo,1,0,1
Actor,Lee Shin-ki,1,0,1
Actor,Carlos Corona,1,0,1
Actor,Hayes Hargrove,1,1,0
Actor,Frankie Hervey,1,0,1
Actor,Shivantha Wijesinha,1,1,0
Actor,Ali Al Tayeb,1,0,1
Actor,Justin Chambers,1,0,1
Actor,Ronald Guttman,1,0,1
Actor,Kelly Marie Stewart,1,0,1
Actor,Lucy Davis,1,0,1
Actor,Edilsy Vargas,1,1,0
Actor,Peder Holm Johansen,1,0,1
Actor,Logan Edra,1,1,0
Actor,Marisa Paredes,1,1,0
Actor,Mia Tomlinson,1,0,1
Actor,Mary-Colin Chisholm,1,1,0
Actor,Regina Orquín,1,0,1
Actor,Moses Storm,1,1,0
Actor,Virgina Diop,1,0,1
Actor,Hiyori Sakurada,1,1,0
Actor,Buddy Stephens,1,0,1
Actor,Carlos Alfredo Jr.,1,0,1
Actor,Keegan Joyce,1,0,1
Actor,Carolyn Bridget Kennedy,1,1,0
Actor,Edwin Goh,1,1,0
Actor,Mengqin,1,0,1
Actor,Kevin Liu,1,0,1
Actor,Tait Blum,1,1,0
Actor,Adario Strange,1,1,0
Actor,Bethany Hamilton,1,1,0
Actor,Catherine Desplaces,1,0,1
Actor,Anita Daniels,1,1,0
Actor,Victor Anastacio,1,1,0
Actor,Cauã Gonçalves,1,0,1
Actor,Jessa Zarubica,1,1,0
Actor,Kaaris,1,1,0
Actor,Bhaskar Jha,1,1,0
Actor,Marley Dias,1,0,1
Actor,Aimée Sayah,1,0,1
Actor,Shakira Jasmine,1,1,0
Actor,Dede Satria,1,1,0
Actor,Shamol Mawla,1,1,0
Actor,Andrea Guzmán,1,0,1
Actor,Joris Jarksy,1,0,1
Actor,Nam Da-reum,1,1,0
Actor,Nazmi Kırık,1,1,0
Actor,Pajaree Nantarat,1,0,1
Actor,Venecia Troncoso,1,1,0
Actor,Zara JKT48,1,1,0
Actor,André Sørum,1,0,1
Actor,Faiza Mahnur,1,1,0
Actor,Tamer Burjaq,1,1,0
Actor,Marni Nixon,1,1,0
Actor,Milind Shirole,1,1,0
Actor,Lisa Amedjout,1,1,0
Actor,Xu Xiaonuo,1,0,1
Actor,Adrian Alandy,1,1,0
Actor,Eve Ponsonby,1,1,0
Actor,Nasser Al-Dhahnani,1,1,0
Actor,Malia Baker,1,0,1
Actor,Alida Baldari Calabria,1,1,0
Actor,Stefan Kapicic,1,0,1
Actor,Rosanna Sapia,1,1,0
Actor,Ibrahim Issa,1,0,1
Actor,Sebastián Eslava,1,0,1
Actor,Mercedes Cabral,1,1,0
Actor,Michaella Russell,1,0,1
Actor,Jan Silverio,1,1,0
Actor,Ahaji Issa Bello,1,1,0
Actor,Ahmed Saddam,1,1,0
Actor,Pamela Tola,1,0,1
Actor,Kim Shaw,1,1,0
Actor,Hong-Chi Lee,1,1,0
Actor,Irfan Ramli,1,1,0
Actor,Kritika Avasthi,1,0,1
Actor,India Jarvis,1,1,0
Actor,Yan Gakharmanov,1,0,1
Actor,Oguzhan Kocakli,1,1,0
Actor,Alba Rohrwacher,1,1,0
Actor,Elle Macpherson,1,1,0
Actor,Dhanesh Anand,1,1,0
Actor,Mizuki Itagaki,1,1,0
Actor,Juri Winkler,1,0,1
Actor,Lauri Tilkanen,1,0,1
Actor,Kailas Mahadevan,1,1,0
Actor,Matias Maldonado,1,0,1
Actor,Go Ara,1,0,1
Actor,Colby Donaldson,1,0,1
Actor,Ha Ji-won,1,0,1
Actor,Jimmy Sheirgill,1,1,0
Actor,Na Mun-hee,1,0,1
Actor,Anna Jullienne,1,1,0
Actor,Jenny Boyd,1,0,1
Actor,Adeniyi Johnson,1,1,0
Actor,Pan Hong,1,0,1
Actor,Maria Rianne Castro,1,1,0
Actor,Huan Zhang,1,1,0
Actor,Pete Spyropoulos,1,1,0
Actor,Ine Marie Wilmann,1,0,1
Actor,Christian Mulas,1,1,0
Actor,Rebeca Montero,1,1,0
Actor,Qian Chen,1,0,1
Actor,Thijs Römer,1,0,1
Actor,Bolaji Ogunmola,1,1,0
Actor,Ross McCall,1,1,0
Actor,Mateo Iribarren,1,1,0
Actor,Deni Gordon,1,0,1
Actor,Jamal Alradhan,1,1,0
Actor,Phil Davis,1,1,0
Actor,Vaibhav Tatwawaadi,1,1,0
Actor,Daniel MK Cohen,1,0,1
Actor,Klarke Pipkin,1,1,0
Actor,Kenan Ece,1,0,1
Actor,Maymay Entrata,1,1,0
Actor,Nils d'Aulaire,1,1,0
Actor,Daphne Rubin-Vega,1,0,1
Actor,Emilia Jones,1,0,1
Actor,Miguel Borines,1,0,1
Actor,Jonathan Espinoza,1,1,0
Actor,Ne-Yo,1,1,0
Actor,Kalani Hilliker,1,1,0
