creator_type,creator_name,title_count,movies,tv_shows
Director,Sarah Kruchowski,1,1,0
Director,Vonda Harrell,1,1,0
Director,Junichi Sato,1,1,0
Director,Maciej Dejczer,1,1,0
Director,Javier Ambrossi,1,1,0
Director,Rachel Mason,1,1,0
Director,George Ratliff,1,1,0
Director,Felix Thompson,1,1,0
Director,Murat Kepez,1,1,0
Director,Owen Egerton,1,1,0
Director,Fred Olen Ray,1,1,0
Director,Brendan Malloy,1,1,0
Director,Michael Mayer,1,1,0
Director,Mahmood Farooqui,1,1,0
Director,Sarah Smith,1,1,0
Director,Stijn Verlinde,1,1,0
Director,Mario Miscione,1,1,0
Director,David Lowery,1,1,0
Director,Troy Byer,1,1,0
Director,Max Lang,1,1,0
Director,Onur Ünlü,1,0,1
Director,Wagner de Assis,1,1,0
Director,Keith Malloy,1,1,0
Director,Mercedes Cordova,1,1,0
Director,Arjun Jandyala,1,1,0
Director,Supavitra Babul,1,1,0
Director,Ainsley Gardiner,1,1,0
Director,Li Pei-Chuan,1,1,0
Director,Ekachai Uekrongtham,1,1,0
Director,Mariano Baez,1,1,0
Director,Kim Sung-hoon,1,1,0
Director,Jennifer Lynch,1,1,0
Director,Theo Love,1,1,0
Director,Baz Luhrmann,1,1,0
Director,Kitty Green,1,1,0
Director,Raoul Peck,1,1,0
Director,Sukhbir Singh,1,1,0
Director,Wim Wenders,1,1,0
Director,Tamas Yvan Topolanszky,1,1,0
Director,Danny Cannon,1,0,1
Director,Thom Fitzgerald,1,1,0
Director,Julius R. Nasso,1,1,0
Director,Jang Jae-hyun,1,1,0
Director,Rodrigo Guardiola,1,1,0
Director,Jason Lai,1,1,0
Director,Rosa Márquez,1,1,0
Director,Ray Jiang,1,1,0
Director,Tathagata Banerjee,1,1,0
Director,Jarand Herdal,1,1,0
Director,Samir Soni,1,1,0
Director,Rebecca Johnson,1,1,0
Director,Fritz Ofner,1,1,0
Director,Mina Shum,1,1,0
Director,Liv Ullmann,1,1,0
Director,Michael McNamara,1,1,0
Director,Jaivi Dhanda,1,1,0
Director,Krishna Vamshi,1,1,0
Director,Roger Young,1,1,0
Director,Pedro Waddington,1,0,1
Director,Dileep Narayanan,1,1,0
Director,Avinash Walzade,1,1,0
Director,Michael Larnell,1,1,0
Director,Kenny Ortega,1,0,1
Director,Jay Lyons,1,1,0
Director,Ola Flyum,1,1,0
Director,Ken Hughes,1,1,0
Director,Natalia Valdebenito,1,1,0
Director,John Bridcut,1,1,0
Director,Hallvard Bræin,1,1,0
Director,Xavier Maingon,1,1,0
Director,Tommy Wirkola,1,1,0
Director,Fredrick Munk,1,1,0
Director,David Chirchirillo,1,1,0
Director,Jon J. Whelan,1,1,0
Director,Logan Kibens,1,1,0
Director,Vishnu Govindhan,1,1,0
Director,Monière,1,1,0
Director,Juan Carlos Medina,1,0,1
Director,Marty Stalker,1,1,0
Director,Jasbir Bijendra Bhati,1,1,0
Director,Joana Mazzucchelli,1,1,0
Director,Ng Ka-Leung,1,1,0
Director,Kasper Collin,1,1,0
Director,Daniel Vernon,1,1,0
Director,Yoo Byung-jae,1,1,0
Director,Adam Collins,1,1,0
Director,Liu Bang-yao,1,0,1
Director,Paritosh Painter,1,1,0
Director,Darragh O'Connell,1,1,0
Director,Nick Gomez,1,1,0
Director,Brendan Byrne,1,1,0
Director,Mitch Dickman,1,1,0
Director,Mathew Orzel,1,1,0
Director,Carla Barros,1,0,1
Director,Ellen Seidler,1,1,0
Director,Alessandro Pepe,1,1,0
Director,M.J. Bassett,1,1,0
Director,Marcos Carnevale,1,1,0
Director,Klaus Erik Okstad,1,1,0
Director,Manav Shah,1,1,0
Director,Eduardo Pinto,1,1,0
Director,Debamitra Biswal,1,1,0
Director,Pawan Kripalani,1,1,0
Director,Clay Tweel,1,1,0
Director,Chandran Narikode,1,1,0
Director,Udoka Oyeka,1,1,0
Director,Phil Burgers,1,1,0
Director,Zatella Beatty,1,1,0
Director,Rob W. King,1,1,0
Director,Pali Yahya,1,0,1
Director,Eylem Kaftan,1,1,0
Director,Jennifer Kaytin Robinson,1,1,0
Director,Jesse Moss,1,0,1
Director,Aco Tenriyagelli,1,0,1
Director,Kazumi Fukushima,1,1,0
Director,Nobuyuki Takeuchi,1,1,0
Director,Shantrelle P. Lewis,1,1,0
Director,John Upchurch,1,1,0
Director,Kitaro Kosaka,1,1,0
Director,Aamir Khan,1,1,0
Director,Waymon Boone,1,1,0
Director,Adam Dubin,1,1,0
Director,Joachim Fest,1,1,0
Director,Trudie Styler,1,1,0
Director,James Duffy,1,1,0
Director,Steve Bencich,1,1,0
Director,Maya Zinshtein,1,1,0
Director,Josh Greenbaum,1,1,0
Director,Krish,1,1,0
Director,Kyle Newman,1,1,0
Director,Ben Falcone,1,1,0
Director,Jaki Bradley,1,1,0
Director,Maïa Sandoz,1,1,0
Director,Jacques Perrin,1,1,0
Director,Melinda Janko,1,1,0
Director,Cyrus Nowrasteh,1,1,0
Director,Victor Vu,1,1,0
Director,Mariano Mucci,1,1,0
Director,Ahmed Yousry,1,1,0
Director,Anand Ravichandran,1,1,0
Director,Chris Williams,1,1,0
Director,Choi Jin-seong,1,1,0
Director,Cheng Wei-hao,1,1,0
Director,Lars Büchel,1,1,0
Director,Nick Rowland,1,1,0
Director,Zack Whedon,1,1,0
Director,Kimo Stamboel,1,1,0
Director,Matthew Salleh,1,1,0
Director,Nadine Ibrahim,1,1,0
Director,Peter Tsi,1,1,0
Director,Robert Clouse,1,1,0
Director,Pedro Flores Maldonado,1,1,0
Director,Jim Hosking,1,1,0
Director,Ian Nelms,1,1,0
Director,Rebecca Harrison,1,1,0
Director,Eshom Nelms,1,1,0
Director,Umesh Bist,1,1,0
Director,Vijay Kumar Arora,1,1,0
Director,Michelle Johnston,1,1,0
Director,Henry Sarwer-Foner,1,1,0
Director,Daniel Effiong,1,1,0
Director,Ravi Babu,1,1,0
Director,Hari Nath,1,1,0
Director,Jill Culton,1,1,0
Director,Na Hyeon,1,1,0
Director,David Benioff,1,1,0
Director,Burr Steers,1,1,0
Director,Stephen Hopkins,1,1,0
Director,Sanjay Soorkar,1,1,0
Director,Akram Farouk,1,1,0
Director,Christopher Louie,1,1,0
Director,Zakariya,1,1,0
Director,Christopher Cain,1,1,0
Director,Liu Yi,1,0,1
Director,Perci Intalan,1,1,0
Director,Prakash Balwant Saini,1,1,0
Director,Elsa Flores Almaraz,1,1,0
Director,Deane Taylor,1,1,0
Director,Takuya Igarashi,1,0,1
Director,Chow Kwun-wai,1,1,0
Director,Sabir Khan,1,1,0
Director,Tim Hill,1,1,0
Director,Steve Rash,1,1,0
Director,Cody Cameron,1,1,0
Director,Chairun Nissa,1,1,0
Director,Andrew Douglas,1,1,0
Director,Shen Leping,1,0,1
Director,Peter Middleton,1,1,0
Director,Mark Neveldine,1,1,0
Director,Rebecca Harrell Tickell,1,1,0
Director,Joe Alves,1,1,0
Director,John Patrick Shanley,1,1,0
Director,Richard Miron,1,1,0
Director,Eric Aghimien,1,1,0
Director,Adam Alleca,1,1,0
Director,Musing Derrick,1,1,0
Director,Stefan Moore,1,1,0
Director,Dennis Bartok,1,1,0
Director,Dylan Howitt,1,1,0
Director,Karey Kirkpatrick,1,1,0
Director,Michael Paul Stephenson,1,1,0
Director,Shammi Kapoor,1,1,0
Director,Taylor Sheridan,1,1,0
Director,John Mitchell,1,1,0
Director,Will Forbes,1,1,0
Director,Reinhard Klooss,1,1,0
Director,David LaChapelle,1,1,0
Director,Fred Durst,1,1,0
Director,Julio Fernández Talamantes,1,1,0
Director,Marie Madinier,1,1,0
Director,Wilson Coneybeare,1,1,0
Director,David Morris,1,1,0
Director,Gonzalo Bendala,1,1,0
Director,Rindala Kodeih,1,1,0
Director,Karsten Kiilerich,1,1,0
Director,Luc Dardenne,1,1,0
Director,Dennis Rovira van Boekholt,1,1,0
Director,Brendon Marotta,1,1,0
Director,Vincent Kok,1,1,0
Director,Olivier Afonso,1,1,0
Director,Seema Pahwa,1,1,0
Director,Trey Parker,1,1,0
Director,Anant Balani,1,1,0
Director,Kyle Patrick Alvarez,1,1,0
Director,Dirk Laabs,1,1,0
Director,Steven Tsuchida,1,1,0
Director,David L. Cunningham,1,1,0
Director,Gregory Plotkin,1,1,0
Director,David Hebditch,1,1,0
Director,Hani Al-Shaibani,1,1,0
Director,Mark O'Connor,1,1,0
Director,Josiah Ng,1,1,0
Director,Megan Siler,1,1,0
Director,Moto Sakakibara,1,1,0
Director,Ana Lily Amirpour,1,1,0
Director,Pietro Scappini,1,1,0
Director,Ed Perkins,1,1,0
Director,Jan Belcl,1,1,0
Director,David Soren,1,1,0
Director,Sam Voutas,1,1,0
Director,Marcus Clarke,1,1,0
Director,Magdy Al-Hawwary,1,1,0
Director,John Lyde,1,1,0
Director,Pascale Lamche,1,1,0
Director,Yasir Nawaz,1,1,0
Director,Roger Graef,1,1,0
Director,Raj Amit Kumar,1,1,0
Director,Neslihan Yesilyurt,1,0,1
Director,Todd Wilderman,1,1,0
Director,Jun Falkenstein,1,1,0
Director,Bill Guttentag,1,1,0
Director,Milind Dhaimade,1,1,0
Director,Shoojit Sircar,1,1,0
Director,Müfit Can Saçıntı,1,1,0
Director,Neville Shah,1,1,0
Director,Bryan Singer,1,1,0
Director,Adam Marino,1,1,0
Director,Luis Javier M. Henaine,1,1,0
Director,Frank E. Abney III,1,1,0
Director,Pablo Aulita,1,1,0
Director,Dito Montiel,1,1,0
Director,Yee Tung-Shing,1,1,0
Director,Ariel Schulman,1,1,0
Director,A. Raajdheep,1,1,0
Director,Marco Petry,1,1,0
Director,Philip G. Atwell,1,1,0
Director,Michel Hazanavicius,1,1,0
Director,Tanuj Bhramar,1,1,0
Director,Sujeeth,1,1,0
Director,Vignesh Shivan,1,0,1
Director,Jaume Balagueró,1,1,0
Director,Alejandro G. Iñárritu,1,1,0
Director,Alison E. Rose,1,1,0
Director,Julio Quintana,1,1,0
Director,Samuel Jouy,1,1,0
Director,Sergio Goyri Jr.,1,1,0
Director,Anik Datta,1,1,0
Director,Faozan Rizal,1,1,0
Director,Francesco Carrozzini,1,1,0
Director,B. Subhash,1,1,0
Director,Madonne Ashwin,1,1,0
Director,John Trengove,1,1,0
Director,James L. Brooks,1,1,0
Director,Guillermo de Oliveira,1,1,0
Director,Shikha Makan,1,1,0
Director,Andrew Mogel,1,1,0
Director,Rikhil Bahadur,1,1,0
Director,Johnson Esthappan,1,1,0
Director,Arnab Chaudhuri,1,1,0
Director,Michael Buster,1,1,0
Director,Sridhar Jetty,1,1,0
Director,Mozez Singh,1,1,0
Director,Lev L. Spiro,1,1,0
Director,Víctor García,1,1,0
Director,Manuel Alcalá,1,1,0
Director,Brandon Oldenburg,1,1,0
Director,Renata Terra,1,1,0
Director,Kanika Batra,1,1,0
Director,Robert Tate,1,1,0
Director,Sandeep Chatterjee,1,1,0
Director,Ajay Phansekar,1,1,0
Director,Ignacio López Escrivá,1,1,0
Director,Tenzing Sonam,1,1,0
Director,Oskar Santos,1,1,0
Director,Gavin O'Connor,1,1,0
Director,Felix Van Groeningen,1,1,0
Director,Diego Kaplan,1,1,0
Director,Ron Clements,1,1,0
Director,Hua Shan,1,1,0
Director,Jeon Go-woon,1,0,1
Director,Kittiphak Thonguam,1,1,0
Director,Zach Lipovsky,1,1,0
Director,Daniel Sandu,1,1,0
Director,Adam Randall,1,1,0
Director,Dhanush,1,1,0
Director,Brett Harvey,1,1,0
Director,Rae Red,1,1,0
Director,Billy Lyons,1,1,0
Director,Sudip Bandyopadhyay,1,1,0
Director,Orson Welles,1,1,0
Director,Ayumu Watanabe,1,1,0
Director,Vijay Lalwani,1,1,0
Director,Vishal Mahadkar,1,1,0
Director,Brad Rothschild,1,1,0
Director,Khaled Youssef,1,1,0
Director,Sopon Sukdapisit,1,1,0
Director,Attila Till,1,1,0
Director,Alma Har'el,1,1,0
Director,Jérémy Clapin,1,1,0
Director,André Odendaal,1,1,0
Director,Rajshree Ojha,1,1,0
Director,Gabriela García Rivas,1,1,0
Director,Kavi Raz,1,1,0
Director,Aram van de Rest,1,1,0
Director,Paula Apsell,1,1,0
Director,Aaron Lieber,1,1,0
Director,Giulia Clark,1,1,0
Director,Mohamed Khan,1,1,0
Director,Sam Macaroni,1,1,0
Director,Simon Napier-Bell,1,1,0
Director,Miriam Chandy Menacherry,1,1,0
Director,Ian Samuels,1,1,0
Director,Victor Zarcoff,1,1,0
Director,Greg Coolidge,1,1,0
Director,Lee Jeong-beom,1,1,0
Director,Daniel Schechter,1,1,0
Director,Louis J. Horvitz,1,1,0
Director,Kanwal Sethi,1,1,0
Director,Geoff Luck,1,1,0
Director,Emcy Joseph,1,1,0
Director,John Haptas,1,1,0
Director,Mandla Dube,1,1,0
Director,Zach Clark,1,1,0
Director,Mel Stuart,1,1,0
Director,Adarsh Eshwarappa,1,1,0
Director,Yuen Wo-Ping,1,1,0
Director,Javier Gómez Santander,1,0,1
Director,Svati Chakravarty Bhatkal,1,1,0
Director,Park Joon-hwa,1,0,1
Director,Laura Terruso,1,1,0
Director,Tetsuo Yajima,1,1,0
Director,Robert Eggers,1,1,0
Director,Hari Viswanath,1,1,0
Director,Rod Lurie,1,1,0
Director,Tomm Moore,1,1,0
Director,Bernardo Arellano,1,1,0
Director,Mahin Ibrahim,1,1,0
Director,Cheang Pou Soi,1,1,0
Director,Carol Reed,1,1,0
Director,Manu Ashokan,1,1,0
Director,Brian Smith,1,1,0
Director,Vineeth Anil,1,1,0
Director,Mathieu Auvray,1,1,0
Director,Pooja Bhatt,1,1,0
Director,Gayane Petrosyan,1,1,0
Director,Edward James Olmos,1,1,0
Director,Younuts!,1,1,0
Director,Kirk DeMicco,1,1,0
Director,Andrew Sullivan,1,1,0
Director,Pablo Azorín Williams,1,1,0
Director,Cosmo Feilding-Mellen,1,1,0
Director,Hiroshi Yamazaki,1,1,0
Director,Christian Herrendoerfer,1,1,0
Director,David Lynch,1,1,0
Director,Jennifer Peedom,1,1,0
Director,Kenny Leon,1,1,0
Director,Abosi Ogba,1,1,0
Director,Jonathan Taylor,1,1,0
Director,Oscar Micheaux,1,0,1
Director,Andrew Davis,1,1,0
Director,Takuya Inaba,1,1,0
Director,Mario Van Peebles,1,1,0
Director,Partho Mitra,1,1,0
Director,Rupert Jones,1,1,0
Director,Matt Reeves,1,1,0
Director,Anita Barbosa,1,1,0
Director,Seiji Mizushima,1,1,0
Director,Greg McLean,1,1,0
Director,Bilal Lashari,1,1,0
Director,Elizabeth Chai Vasarhelyi,1,1,0
Director,Anusha Rizvi,1,1,0
Director,Kristine Samuelson,1,1,0
Director,Pierfrancesco Diliberto,1,1,0
Director,Jay Lavender,1,1,0
Director,Gabe Turner,1,1,0
Director,Roly Santos,1,1,0
Director,Xavier Durringer,1,1,0
Director,Peter Billingsley,1,1,0
Director,Pedro de Echave García,1,1,0
Director,Datta Mohan Bhandare,1,1,0
Director,Lee Chung-hyun,1,1,0
Director,Shashilal K. Nair,1,1,0
Director,Sudhanshu Saria,1,1,0
Director,Evan Katz,1,1,0
Director,Trisha Ziff,1,1,0
Director,Richard Correll,1,1,0
Director,Jon Olb,1,1,0
Director,Marina Willer,1,1,0
Director,Tariq Khan,1,1,0
Director,James D. Stern,1,1,0
Director,Lucy Cohen,1,1,0
Director,Mark Helfrich,1,1,0
Director,Jack Zagha Kababie,1,1,0
Director,Mir Mukarram Hossain,1,1,0
Director,Olivia Milch,1,1,0
Director,K.S. Ravikumar,1,1,0
Director,Numa Perrier,1,1,0
Director,Grant S. Johnson,1,1,0
Director,Chris Columbus,1,1,0
Director,Sameer Sharma,1,1,0
Director,Peter Sollett,1,1,0
Director,John Putch,1,1,0
Director,Felix Chong,1,1,0
Director,Alex Coletti,1,1,0
Director,Kevin R. Adams,1,1,0
Director,Fabio Ock,1,1,0
Director,Arthell Isom,1,1,0
Director,Krysia Plonka,1,1,0
Director,Gregory Jacobs,1,1,0
Director,Kepa Sojo,1,1,0
Director,K. Rajagopal,1,1,0
Director,Mike Doyle,1,1,0
Director,Catherine Hardwicke,1,1,0
Director,Salima Koroma,1,1,0
Director,John Madden,1,1,0
Director,Raymond Wood,1,1,0
Director,Seren Yüce,1,0,1
Director,Daniel Arasanz,1,1,0
Director,Denis Do,1,1,0
Director,Jesse Peretz,1,1,0
Director,Mati Diop,1,1,0
Director,Donick Cary,1,1,0
Director,Vic Armstrong,1,1,0
Director,David Koepp,1,1,0
Director,Casey Suchan,1,1,0
Director,Patrick Tatopoulos,1,1,0
Director,Lukas Dhont,1,1,0
Director,Andrew Loo,1,1,0
Director,Avinash Das,1,1,0
Director,Jeff Tomsic,1,1,0
Director,Liz Plonka,1,1,0
Director,Ken Marino,1,1,0
Director,Scott Cooper,1,1,0
Director,Anthony Caronna,1,1,0
Director,Kranti Redkar,1,1,0
Director,Arati Kadav,1,1,0
Director,Jeannot Szwarc,1,1,0
Director,Li Jun,1,1,0
Director,Gene Quintano,1,1,0
Director,Marco Pontecorvo,1,1,0
Director,Archie Hekagery,1,1,0
Director,Gavin Yap,1,1,0
Director,Ferzan Özpetek,1,1,0
Director,Ang Lee,1,1,0
Director,Justin Krook,1,1,0
Director,Bart Freundlich,1,1,0
Director,Bhushan Patel,1,1,0
Director,Robert Moresco,1,1,0
Director,Tània Balló,1,1,0
Director,Tunde Apalowo,1,1,0
Director,Bob Hercules,1,1,0
Director,Prasanth Varma,1,1,0
Director,Leïla Sy,1,1,0
Director,Laura VanZee Taylor,1,1,0
Director,Ashraf Fayeq,1,1,0
Director,Eric Bress,1,1,0
Director,Jerry G. Angelo,1,1,0
Director,Uriel Sinai,1,1,0
Director,Bryan Fogel,1,1,0
Director,Shazia Ali Khan,1,1,0
Director,Shreyas Talpade,1,1,0
Director,Abel Ferrara,1,1,0
Director,Jacqui Morris,1,1,0
Director,Maite Ruiz De Austri,1,0,1
Director,Joey Curtis,1,1,0
Director,Alejandro Lozano,1,0,1
Director,Anna Boden,1,1,0
Director,Bharat Nalluri,1,1,0
Director,Jos Humphrey,1,1,0
Director,Rai Yuvraj Bains,1,1,0
Director,Briar Grace-Smith,1,1,0
Director,Tomas Portella,1,1,0
Director,Tony Datis,1,1,0
Director,Susan Lacy,1,1,0
Director,Prabhakaran,1,1,0
Director,Milton Kremer,1,1,0
Director,Paul Katis,1,1,0
Director,Will Allen,1,1,0
Director,Ehtesham Uddin,1,0,1
Director,Tamara Jenkins,1,1,0
Director,Linda Saffire,1,1,0
Director,Marek Kanievska,1,1,0
Director,Mathieu Kassovitz,1,1,0
Director,Pablo Agüero,1,1,0
Director,Lone Scherfig,1,1,0
Director,Miguel Conde,1,0,1
Director,Jetarin Ratanaserikiat,1,1,0
Director,Roman Polański,1,1,0
Director,Graham Phillips,1,1,0
Director,Alice Wu,1,1,0
Director,Tomas Brickhill,1,1,0
Director,Jadesola Osiberu,1,1,0
Director,Lenin Bharathi,1,1,0
Director,Scot McFadyen,1,1,0
Director,Ben Foster,1,1,0
Director,Douglas Attal,1,1,0
Director,Sedat Kirtan,1,1,0
Director,Cris D'Amato,1,1,0
Director,Oleg Trofim,1,1,0
Director,Tom O'Brien,1,1,0
Director,Daniel Minahan,1,0,1
Director,Cavi Borges,1,1,0
Director,Alex Burunova,1,1,0
Director,Josh Izenberg,1,1,0
Director,Dustin Hoffman,1,1,0
Director,Denis Hennelly,1,1,0
Director,Jennifer Yuh Nelson,1,1,0
Director,Patrick Graham,1,0,1
Director,Samit Kakkad,1,1,0
Director,Dave Green,1,1,0
Director,Adisorn Tresirikasem,1,1,0
Director,Hernán Guerschuny,1,0,1
Director,Sandi Tan,1,1,0
Director,Rita Coburn Whack,1,1,0
Director,Sudipto Roy,1,1,0
Director,Richard Bates Jr.,1,1,0
Director,Gabriel Cruz Rivas,1,1,0
Director,Valeria Golino,1,1,0
Director,Joan C. Gratz,1,1,0
Director,Nacho G. Velilla,1,1,0
Director,Mark Dindal,1,1,0
Director,Vikram Tanajirao Patil,1,1,0
Director,Praveen Kandregula,1,1,0
Director,Will Graham,1,1,0
Director,Jayan Vannery,1,1,0
Director,Victor Cook,1,1,0
Director,Kyohei Ishiguro,1,1,0
Director,Mandie Fletcher,1,1,0
Director,Park In-je,1,1,0
Director,Rene Liu,1,1,0
Director,Yoon Sung-hyun,1,1,0
Director,Bob Rose,1,1,0
Director,Jason Stone,1,1,0
Director,Brett Donowho,1,1,0
Director,Hugo Stuven,1,1,0
Director,Bob Odenkirk,1,1,0
Director,Sam Patton,1,1,0
Director,Shin-yeon Won,1,1,0
Director,Rizki Balki,1,1,0
Director,Frank Paur,1,1,0
Director,Daniel Espinosa,1,1,0
Director,Nibal Arakji,1,1,0
Director,Paul Brizzi,1,1,0
Director,Jérémie Levypon,1,1,0
Director,Pete Jacobs,1,1,0
Director,Ilya Naishuller,1,1,0
Director,Chang-Min Lee,1,0,1
Director,Adriana Trigiani,1,1,0
Director,Advait Chandan,1,1,0
Director,Shanjey Kumar Perumal,1,1,0
Director,David L.G. Hughes,1,1,0
Director,R.J. Daniel Hanna,1,1,0
Director,Pan Nalin,1,1,0
Director,Eddie Rosas,1,1,0
Director,Umesh Ghadge,1,1,0
Director,James Mather,1,1,0
Director,Franck Phelizon,1,1,0
Director,Tariq Alkazim,1,1,0
Director,Alo Sarkar,1,1,0
Director,Mary Mazzio,1,1,0
Director,Paul Krüger,1,1,0
Director,Timothy Ware-Hill,1,1,0
Director,Nicol Paone,1,1,0
Director,Yudai Yamaguchi,1,1,0
Director,J. Michael Long,1,1,0
Director,Adam Bhala Lough,1,1,0
Director,Eva Orner,1,1,0
Director,Malik Bendjelloul,1,1,0
Director,Jeffrey Schwarz,1,1,0
Director,Ian MacAllister-McDonald,1,1,0
Director,Pablo Lejarreta,1,1,0
Director,Kurt Voelker,1,1,0
Director,Akshay Shankar,1,1,0
Director,Julia Willoughby Nason,1,0,1
Director,Marty Callner,1,1,0
Director,Michael Feifer,1,1,0
Director,Fermín Muguruza,1,1,0
Director,Izidore K. Musallam,1,1,0
Director,Henry Joost,1,1,0
Director,Peter Mortimer,1,1,0
Director,Jazz Boon,1,1,0
Director,Deep Joshi,1,1,0
Director,Victor Gatonye,1,1,0
Director,Jean-François Blais,1,1,0
Director,Chow Hin Yeung Roy,1,1,0
Director,Mark Herman,1,1,0
Director,Sathyan Anthikad,1,1,0
Director,Ted Braun,1,1,0
Director,Jeo Baby,1,1,0
Director,Roman Coppola,1,1,0
Director,Morgan Ingari,1,1,0
Director,Philip Barantini,1,1,0
Director,Alejandro Hartmann,1,0,1
Director,Lorene Scafaria,1,1,0
Director,Mark Sloper,1,1,0
Director,Picky Talarico,1,0,1
Director,Mike Rianda,1,1,0
